Id,Truth,Score1,Score5,Predicted1,Predicted2,Predicted3,Predicted4,Predicted5
28357,678,1,1,678,933,691,685,677
48956,666,1,1,666,764,252,560,659
31526,522,1,1,522,532,529,528,521
7947,792,1,1,792,222,756,233,807
19959,354,0,0,924,851,994,344,538
6655,836,1,1,836,998,855,815,986
4668,579,1,1,579,512,250,676,251
1190,708,0,1,788,958,708,709,558
27108,142,1,1,142,37,175,73,138
25135,561,1,1,561,988,546,914,524
15583,375,0,1,587,375,581,997,379
39116,866,1,1,866,847,787,949,865
12246,253,1,1,253,590,149,15,3
44426,670,1,1,670,674,752,820,819
15079,369,0,1,441,380,369,569,562
43619,603,1,1,603,486,488,483,487
10781,335,0,1,814,335,304,991,798
17044,142,1,1,142,92,37,175,111
41624,753,1,1,753,944,869,522,524
40936,343,0,1,315,342,343,336,304
11893,59,0,0,188,136,62,67,58
20337,568,1,1,568,709,565,308,220
28707,9,1,1,9,58,52,78,205
3457,219,1,1,219,891,350,379,375
35836,434,0,0,717,719,183,107,380
4392,300,1,1,300,557,687,762,301
49214,665,1,1,665,725,978,863,664
34724,882,1,1,882,287,920,262,235
36719,859,0,1,992,766,859,829,312
29815,918,1,1,918,837,794,825,759
36037,299,0,0,308,677,762,568,976
1344,84,1,1,84,173,89,50,197
6481,798,0,0,354,347,355,356,502
28029,873,0,1,990,873,716,814,897
3379,988,0,0,778,579,784,570,847
14845,46,1,1,46,84,189,89,173
20419,311,0,1,888,311,976,872,939
22424,718,0,1,259,698,310,950,718
9774,177,1,1,177,132,18,130,19
16878,680,1,1,680,596,564,235,826
8866,658,1,1,658,656,451,445,490
12092,576,1,1,576,535,574,971,536
43137,867,1,1,867,883,504,820,674
15757,603,1,1,603,463,485,611,653
26934,120,1,1,120,205,81,147,58
17290,73,1,1,73,138,37,135,137
39638,192,1,1,192,125,19,191,32
44308,130,0,1,114,130,180,132,177
12568,54,1,1,54,203,73,797,111
46335,355,1,1,355,356,616,354,344
10555,615,0,1,614,469,618,615,483
24909,941,1,1,941,931,781,939,752
27626,988,0,0,725,534,965,508,515
4146,602,1,1,602,638,609,611,605
3683,112,1,1,112,46,200,25,187
2991,401,1,1,401,437,419,422,421
33235,24,1,1,24,214,194,474,120
18165,377,0,0,975,754,974,514,587
31208,820,1,1,820,859,819,838,996
1714,633,0,1,721,327,838,633,585
3729,191,0,1,36,180,191,17,2
28479,857,0,0,534,559,762,280,250
36467,144,1,1,144,117,146,151,134
806,482,0,0,486,479,487,481,485
39792,344,1,1,344,928,297,939,718
15307,154,0,1,64,112,115,154,79
43567,865,0,0,949,121,781,790,800
20049,204,0,1,170,204,45,113,189
9324,148,0,1,168,148,91,126,47
38880,588,0,0,222,514,627,599,351
22074,753,1,1,753,944,869,929,890
47877,635,0,0,637,471,638,625,465
27276,813,1,1,813,822,844,734,318
12138,455,1,1,455,452,654,655,650
44758,555,0,0,381,306,470,851,905
39268,154,1,1,154,192,191,64,117
10105,919,1,1,919,308,809,310,586
46765,649,1,1,649,445,658,455,657
18535,632,1,1,632,631,638,602,640
33665,731,0,1,298,888,731,297,906
49490,319,1,1,319,742,735,740,592
31658,720,1,1,720,689,596,697,715
4516,532,1,1,532,779,859,860,698
32977,530,0,0,884,966,988,909,765
28183,261,0,1,279,261,282,920,257
37626,463,1,1,463,485,491,481,492
36934,80,1,1,80,65,12,57,76
7290,159,0,0,786,385,179,424,874
2568,479,0,0,482,477,651,466,485
29638,448,1,1,448,456,442,443,447
555,349,0,0,705,227,297,339,344
34909,117,1,1,117,61,49,208,126
8165,686,0,0,790,356,352,805,223
12991,714,1,1,714,683,689,690,684
23235,20,1,1,20,134,186,156,77
41809,744,1,1,744,745,332,322,324
43834,242,1,1,242,241,240,221,715
21208,115,1,1,115,114,79,180,18
14146,819,0,1,875,819,865,949,983
42726,936,1,1,936,259,930,950,708
13683,571,0,0,705,272,863,663,282
11344,226,1,1,226,601,653,612,812
47524,948,0,0,743,321,229,813,318
16481,298,1,1,298,749,304,300,814
13379,653,1,1,653,656,657,451,620
45519,960,0,0,788,883,958,874,777
38029,114,1,1,114,79,115,180,86
26037,656,0,0,327,332,741,653,657
2092,874,0,0,902,818,911,939,809
18866,17,0,1,134,17,186,851,77
5757,229,1,1,229,319,332,779,328
4845,216,1,1,216,9,129,81,188
30419,623,0,1,628,623,632,624,634
19774,585,0,0,380,990,221,333,702
32424,917,1,1,917,843,567,914,527
6878,749,0,1,928,762,769,879,749
29268,349,0,0,336,341,340,936,222
2138,449,0,0,627,579,539,307,570
105,131,0,1,384,383,399,648,131
49869,881,1,1,881,824,906,884,312
37276,73,1,1,73,135,138,137,92
42376,438,0,0,163,44,626,215,122
14516,712,1,1,712,685,596,681,680
38183,607,1,1,607,641,621,614,615
22977,123,0,1,156,123,59,126,210
23665,855,0,1,821,855,998,818,815
8535,711,0,1,708,711,704,677,703
21658,602,1,1,602,624,606,604,224
26467,177,1,1,177,130,140,132,114
10806,867,1,1,867,997,504,676,984
47174,448,1,1,448,449,456,447,457
11714,618,1,1,618,619,614,620,634
38479,47,1,1,47,154,144,36,151
45149,320,1,1,320,319,970,740,323
13729,959,1,1,959,843,753,561,580
48281,926,0,1,289,250,381,249,926
30049,422,1,1,422,420,414,399,429
32074,950,0,0,840,845,902,178,888
19324,202,1,1,202,113,81,146,52
28880,533,0,1,570,527,533,380,917
29792,327,1,1,327,981,620,614,653
5307,470,0,0,473,475,476,467,468
22998,908,1,1,908,936,749,770,666
47461,279,1,1,279,282,920,269,280
11201,356,1,1,356,538,342,799,343
42399,893,1,1,893,653,981,913,746
26172,299,1,1,299,517,301,297,308
5612,460,0,1,461,460,458,656,459
49886,62,1,1,62,1,67,28,155
29287,617,1,1,617,618,762,613,615
18923,887,1,1,887,252,262,287,257
32561,858,1,1,858,544,543,552,547
19631,262,1,1,262,257,287,263,256
37299,997,0,0,805,785,968,338,925
48794,22,0,1,6,22,442,247,193
4900,696,0,1,313,696,510,869,550
37763,832,0,1,702,726,308,832,679
410,696,1,1,696,510,316,869,726
36871,23,1,1,23,111,175,205,185
43971,673,1,1,673,820,662,675,875
23370,872,0,0,369,505,884,195,906
8020,772,0,1,674,772,819,875,788
26488,411,0,0,756,625,626,861,390
38496,514,0,1,892,378,676,951,514
42663,305,0,0,870,753,510,550,548
14003,355,1,1,355,804,354,344,356
10943,168,1,1,168,118,148,179,172
26522,43,1,1,43,198,99,177,150
16194,10,0,0,71,179,87,26,164
11651,655,1,1,655,656,650,658,454
47031,611,0,0,747,504,819,906,991
19261,89,0,0,113,45,82,170,128
32131,861,1,1,861,922,917,292,700
5242,187,1,1,187,112,184,89,173
2587,933,1,1,933,686,701,690,733
40,606,1,1,606,605,600,604,610
7785,694,0,0,754,341,771,793,892
18889,717,0,0,824,673,337,521,539
6897,756,1,1,756,332,338,812,736
37333,45,0,1,162,45,163,146,170
22832,48,1,1,48,74,182,62,23
13396,829,0,0,514,951,822,859,864
14453,780,1,1,780,976,698,905,990
42233,46,1,1,46,82,109,51,184
8470,790,0,1,770,855,998,790,911
23720,932,1,1,932,567,580,527,752
10410,13,1,1,13,194,215,195,600
46270,358,1,1,358,357,320,330,735
43588,724,1,1,724,878,827,582,468
26871,531,0,0,772,883,894,819,761
27763,211,0,1,148,211,63,93,168
28496,165,1,1,165,120,162,24,108
4003,83,1,1,83,37,185,96,166
49185,837,1,1,837,833,961,866,855
18020,513,1,1,513,799,804,379,336
33370,769,0,0,845,888,921,928,879
36488,219,0,0,372,809,787,369,375
36172,236,0,1,687,685,236,715,712
32998,806,0,0,985,782,872,373,977
1201,268,1,1,268,270,266,725,281
9631,987,1,1,987,978,929,556,890
22561,725,1,1,725,934,571,246,457
27299,890,0,0,766,750,928,939,814
14900,910,1,1,910,575,525,781,955
47898,699,1,1,699,923,590,519,542
15612,760,1,1,760,566,659,487,526
43072,176,1,1,176,132,17,18,130
39287,371,1,1,371,892,585,375,651
8923,51,1,1,51,184,28,211,155
16897,481,1,1,481,724,963,730,769
27333,166,0,1,83,166,185,213,137
47932,896,0,1,849,896,854,866,223
46620,504,0,0,379,984,375,799,867
10040,155,1,1,155,84,184,197,28
17785,817,0,1,866,817,918,356,940
8889,96,1,1,96,137,83,154,138
33720,88,0,0,48,40,182,118,21
18470,655,0,1,658,655,648,650,365
32832,399,1,1,399,397,414,403,409
3396,566,1,1,566,829,864,824,951
4453,641,1,1,641,634,636,624,606
6194,317,0,0,300,718,314,695,904
1651,200,1,1,200,139,25,181,90
943,610,1,1,610,603,615,605,614
36522,576,0,0,766,380,939,764,511
43422,474,0,0,458,459,475,461,878
15242,383,1,1,383,384,399,414,401
12587,988,0,0,965,971,534,580,773
22131,794,0,0,380,702,856,718,843
9261,718,1,1,718,259,261,715,341
19148,481,0,0,402,713,470,14,459
32218,966,1,1,966,742,909,743,766
30225,320,1,1,320,970,319,792,318
1981,698,1,1,698,512,922,897,514
693,683,1,1,683,689,690,723,697
7156,409,0,0,698,587,539,513,563
24636,91,1,1,91,210,145,152,88
39907,419,0,1,418,419,431,420,435
27919,708,0,1,703,708,706,710,707
45325,748,0,0,292,922,380,856,220
13545,549,0,0,749,753,669,561,889
38615,423,0,1,422,432,423,407,435
47318,12,0,1,57,12,155,136,65
11578,854,0,1,817,854,781,909,599
14280,5,1,1,5,66,2,128,105
25924,420,0,1,399,420,80,404,403
40127,667,0,0,228,928,552,516,762
16747,494,0,1,497,494,650,655,495
11082,160,0,1,152,160,119,77,126
15868,81,0,1,52,81,9,120,190
21434,517,0,1,695,683,517,378,555
8759,700,1,1,700,352,732,545,397
23409,791,0,0,339,227,336,862,307
17855,485,0,0,826,902,865,254,785
369,231,0,1,246,231,251,367,545
5491,669,0,0,887,884,765,693,684
2354,526,0,0,302,667,912,301,919
29004,688,1,1,688,714,306,684,258
35027,27,1,1,27,49,106,26,151
48517,792,1,1,792,807,876,222,970
31967,472,0,1,467,473,461,464,472
7506,83,1,1,83,61,139,218,163
32648,580,0,0,969,909,815,967,818
19518,64,1,1,64,154,45,70,42
30675,14,1,1,14,212,167,112,456
38245,422,1,1,422,424,439,426,423
13115,754,0,1,613,754,974,793,616
45775,631,1,1,631,471,482,465,484
11128,215,1,1,215,13,862,601,195
47748,861,1,1,861,287,882,279,280
24266,12,1,1,12,57,65,429,155
44867,972,0,0,636,620,631,614,619
21064,30,1,1,30,206,85,475,470
23059,915,0,1,338,992,968,915,966
8309,921,1,1,921,599,779,967,546
16317,869,0,1,510,550,869,284,228
40577,793,0,0,838,229,737,874,754
3816,387,1,1,387,386,630,411,416
48147,68,1,1,68,93,110,849,118
35477,825,1,1,825,866,757,902,781
739,397,1,1,397,402,403,406,412
29454,268,0,1,273,274,263,268,250
2704,783,0,0,792,518,341,222,952
5868,495,0,1,497,495,470,466,494
31434,418,1,1,418,431,419,420,970
33409,650,0,1,618,454,490,650,455
18759,540,0,0,866,709,293,598,541
7855,796,0,0,785,776,781,805,505
6747,772,1,1,772,874,983,819,674
1082,634,1,1,634,632,224,624,628
25027,436,0,0,433,367,459,475,364
10369,28,1,1,28,67,136,58,1
46509,594,0,0,963,279,917,796,708
15491,345,0,1,346,804,259,355,345
39004,394,0,1,639,394,406,395,490
12354,491,1,1,491,493,492,615,495
44534,479,1,1,479,469,487,485,492
10693,51,1,1,51,200,140,190,11
17156,2,1,1,2,191,77,123,94
41736,235,1,1,235,245,238,243,564
22218,651,1,1,651,371,484,809,892
9148,149,0,1,3,149,253,15,148
40824,487,0,0,492,485,490,483,479
42819,991,0,1,811,991,883,947,946
20225,62,1,1,62,67,1,58,159
11981,563,0,0,882,285,271,282,265
37919,251,0,1,250,242,715,251,249
28615,652,0,1,873,370,900,766,652
3545,184,0,1,211,184,68,109,36
1578,489,1,1,489,480,484,485,638
4280,479,1,1,479,481,493,491,492
35924,745,1,1,745,744,384,424,388
49306,693,1,1,693,897,564,577,992
34636,528,1,1,528,959,779,755,341
29907,244,1,1,244,715,596,246,256
6317,733,1,1,733,933,897,795,545
31064,294,0,1,259,294,950,279,280
18309,581,1,1,581,786,972,871,815
33059,405,1,1,405,451,473,438,471
46159,443,0,1,458,442,443,459,193
10739,72,1,1,72,71,123,160,145
44164,597,0,0,971,509,778,260,773
12704,336,0,0,709,565,326,930,801
39454,1,1,1,1,62,67,28,136
13816,373,0,1,531,953,877,373,627
25477,373,0,0,538,948,616,672,910
9518,445,0,0,446,167,458,14,195
22648,822,0,1,829,765,822,884,312
20675,613,1,1,613,614,616,619,618
21967,928,1,1,928,842,888,847,950
41366,620,1,1,620,637,636,614,652
17506,699,1,1,699,923,690,251,717
34266,114,0,1,79,114,115,113,86
49756,98,1,1,98,26,191,94,125
3115,612,1,1,612,628,626,601,623
28245,863,1,1,863,729,978,890,987
1128,207,0,1,18,132,207,161,41
48844,732,1,1,732,699,691,678,933
41673,893,1,1,893,746,913,615,225
17013,172,0,0,125,176,184,155,149
25498,113,1,1,113,82,170,5,184
20360,635,0,1,631,224,635,632,638
40961,139,1,1,139,144,194,214,121
35861,111,0,1,135,138,203,111,37
3400,884,0,1,765,909,884,846,868
28750,637,0,1,610,380,637,862,652
29842,686,0,1,701,686,933,690,685
34773,605,1,1,605,606,647,712,657
49243,858,0,1,544,858,543,223,546
7910,583,0,0,377,580,546,858,559
34289,611,1,1,611,603,634,470,463
31571,351,1,1,351,941,370,497,906
6602,844,0,1,822,844,754,771,829
25162,40,0,1,749,48,40,55,182
41389,729,1,1,729,834,545,695,245
44471,273,0,1,264,273,268,259,274
12211,326,0,0,703,708,921,704,766
39141,337,1,1,337,335,673,800,874
21988,831,1,1,831,883,798,777,531
20730,396,1,1,396,390,393,388,389
17443,672,0,0,949,865,847,800,512
41223,702,0,1,584,727,723,582,702
10386,462,1,1,462,461,460,636,619
21822,1000,0,1,846,342,343,1000,354
49613,163,1,1,163,218,209,147,184
34323,278,1,1,278,381,289,554,261
5887,955,1,1,955,798,811,761,831
4795,207,0,1,132,18,207,161,84
48901,308,1,1,308,955,949,883,301
28300,109,1,1,109,248,93,91,367
3050,279,1,1,279,282,265,283,269
1597,59,0,1,877,4,91,59,89
6252,889,0,0,922,972,963,315,877
31121,197,0,0,190,136,88,168,145
39511,669,0,1,965,669,857,508,978
12641,659,0,0,731,299,668,889,663
44021,58,0,0,16,67,205,74,182
15184,309,0,0,804,227,694,336,799
25532,23,0,1,11,153,205,23,67
13953,336,0,0,957,382,347,349,799
16602,272,1,1,272,281,282,269,249
40062,381,1,1,381,289,554,555,374
44888,280,1,1,280,283,263,264,284
17910,642,1,1,642,646,638,746,327
24289,163,0,1,107,117,163,49,151
21571,732,1,1,732,691,933,733,685
29141,877,0,1,889,877,586,546,939
2211,698,0,0,897,526,524,522,990
31988,587,0,0,439,356,997,951,371
48452,828,1,1,828,851,531,373,375
35162,269,1,1,269,720,724,679,359
35498,662,0,0,307,705,336,354,672
30360,489,0,0,600,604,460,636,618
7013,321,1,1,321,332,326,327,742
39842,593,1,1,593,512,868,509,233
24773,416,1,1,416,415,411,472,412
25861,368,1,1,368,712,367,364,366
40598,41,1,1,41,17,2,180,130
38750,310,0,0,705,704,687,718,904
13400,479,0,1,459,479,458,461,460
45260,718,0,0,722,892,241,380,242
21121,277,0,0,292,938,364,782,985
11597,178,0,1,746,178,981,384,225
40432,741,1,1,741,319,320,735,322
16252,387,1,1,387,638,628,465,392
35532,55,1,1,55,76,174,67,28
48002,81,0,1,52,81,9,189,162
3953,99,1,1,99,43,128,158,124
2641,704,0,0,995,861,923,795,932
29511,495,1,1,495,496,471,472,463
5184,108,0,1,295,108,293,162,381
7443,212,0,1,14,212,23,195,167
386,647,1,1,647,610,652,224,638
31822,655,1,1,655,225,650,801,652
30730,985,1,1,985,782,872,751,880
14795,528,0,0,988,664,273,847,959
45630,794,1,1,794,817,837,935,530
13050,71,1,1,71,91,27,145,26
38300,947,1,1,947,824,312,859,829
44922,482,0,0,485,478,477,469,479
24323,697,0,0,683,684,682,905,702
15887,987,0,0,531,347,219,251,354
29784,674,0,1,983,819,859,674,996
36888,116,0,0,91,56,71,26,87
5311,378,0,0,448,447,456,449,414
48297,700,1,1,700,923,598,809,547
32062,413,1,1,413,412,416,392,428
19332,517,1,1,517,524,917,839,713
28896,714,0,1,361,714,683,692,288
47162,811,0,1,761,820,883,955,811
11702,465,0,1,500,471,472,465,464
26471,215,1,1,215,13,405,212,657
23389,276,0,1,286,265,688,269,276
10810,419,1,1,419,418,384,403,420
43988,348,1,1,348,347,355,349,223
23673,40,0,1,182,48,40,78,23
8523,432,1,1,432,406,407,403,430
42360,682,1,1,682,596,681,683,723
14500,143,1,1,143,140,82,130,70
47498,499,1,1,499,501,500,463,495
38195,803,1,1,803,716,549,835,879
22961,980,0,0,502,583,373,523,578
37260,445,0,0,360,451,658,365,490
32598,864,0,1,974,864,734,754,337
113,184,1,1,184,112,46,187,89
4853,570,1,1,570,457,569,538,954
19762,938,0,0,963,759,782,530,977
32432,823,0,0,820,983,819,811,946
2084,122,1,1,122,96,163,104,209
18870,324,0,0,480,323,489,970,744
5741,898,1,1,898,762,297,311,749
26021,406,1,1,406,403,407,391,392
8489,659,1,1,659,731,538,862,242
11352,784,1,1,784,579,800,526,539
47532,616,0,0,663,957,688,652,707
16497,53,0,1,163,61,4,216,53
14150,662,1,1,662,672,258,671,820
42730,890,1,1,890,753,857,534,978
13695,252,1,1,252,570,561,273,528
8173,248,1,1,248,364,367,359,715
12987,957,1,1,957,539,381,258,374
23223,735,0,0,229,736,766,514,913
43822,166,1,1,166,104,213,83,37
36922,355,1,1,355,354,356,347,349
7286,337,1,1,337,512,532,549,335
543,864,0,0,827,885,873,356,571
37630,205,1,1,205,67,58,28,34
19298,880,0,1,884,880,923,765,669
4500,662,1,1,662,671,673,672,766
32961,543,0,0,869,313,510,550,552
28195,686,0,1,933,686,690,691,897
18523,257,0,0,307,705,679,927,718
33673,143,0,0,295,381,108,82,81
49486,302,0,0,906,312,668,667,747
10113,133,1,1,133,51,210,177,139
46773,558,0,1,301,317,558,517,677
47861,516,1,1,516,663,712,279,705
27260,865,0,0,673,312,906,884,820
22598,533,0,0,770,794,918,854,856
9332,224,0,1,630,629,224,625,628
38896,133,1,1,133,110,208,77,31
22062,202,1,1,202,211,58,216,91
39784,424,0,1,425,424,439,420,862
26888,136,1,1,136,28,155,62,11
15311,238,1,1,238,248,834,245,564
43571,996,1,1,996,859,983,946,947
46289,496,1,1,496,495,450,498,494
36471,137,1,1,137,135,138,73,104
33389,666,1,1,666,513,752,665,850
810,642,0,1,745,744,642,357,630
1702,41,1,1,41,2,17,86,94
2987,67,1,1,67,178,463,603,467
33223,553,1,1,553,803,879,921,967
18173,910,1,1,910,751,674,983,979
4150,856,0,0,757,817,797,794,825
3695,938,0,0,845,354,782,836,880
27630,710,1,1,710,706,704,695,687
9298,525,1,1,525,732,811,955,335
26922,281,1,1,281,725,268,249,282
17286,673,0,0,813,672,735,766,744
46323,433,1,1,433,434,402,435,386
10543,551,0,1,914,551,546,561,980
8870,614,0,1,603,619,611,614,492
12084,935,0,0,794,825,770,918,817
43121,929,0,0,550,863,978,573,558
15741,55,0,1,197,145,55,50,91
14853,673,0,0,616,619,672,613,771
22432,202,0,1,126,202,51,210,136
9762,723,1,1,723,682,569,717,366
1352,153,1,1,153,85,206,201,30
6497,506,0,0,918,530,759,915,889
36021,903,1,1,903,571,747,683,969
18489,424,1,1,424,439,426,425,570
22127,263,1,1,263,262,287,259,257
9277,234,1,1,234,231,230,503,251
43434,270,1,1,270,285,265,267,882
15254,162,1,1,162,121,194,143,120
12591,884,0,1,765,884,838,951,906
41409,229,1,1,229,913,746,792,805
17269,484,0,0,553,869,325,870,510
955,597,0,1,534,533,965,508,597
49039,293,0,1,295,293,294,108,289
34509,865,1,1,865,949,928,701,369
36534,395,1,1,395,389,396,407,393
2968,777,0,0,553,729,869,804,963
6182,538,1,1,538,541,540,569,923
1647,293,1,1,293,381,673,336,343
32824,246,1,1,246,244,243,234,537
3380,27,1,1,27,116,106,56,191
6478,857,1,1,857,965,890,660,863
4445,762,0,1,303,762,334,305,300
30819,846,0,0,347,727,349,355,336
33736,507,1,1,507,456,982,785,448
18466,443,1,1,443,444,442,193,456
46636,519,1,1,519,585,549,791,699
10056,426,1,1,426,439,398,399,422
17793,957,0,1,382,456,540,957,447
16881,54,1,1,54,395,394,75,185
27325,513,0,0,263,262,259,280,697
45919,68,0,1,63,44,186,164,68
47924,149,0,1,15,63,149,3,11
25318,42,1,1,42,64,112,154,180
15604,863,1,1,863,870,508,978,929
43064,827,0,0,755,581,779,328,754
39291,143,0,1,458,143,82,459,140
8935,850,0,0,599,580,787,939,928
17639,436,1,1,436,434,435,433,430
41059,771,0,1,948,771,830,822,754
9627,302,0,0,517,679,661,906,313
22577,555,1,1,555,293,289,539,294
14916,516,0,0,672,949,865,664,663
1217,129,1,1,129,188,216,12,57
34159,306,1,1,306,780,258,381,464
49469,908,1,1,908,773,220,954,709
36164,222,1,1,222,941,872,847,575
49193,189,0,0,394,431,437,128,113
18036,411,1,1,411,409,467,413,653
33366,227,0,0,310,828,801,851,902
28480,80,1,1,80,76,55,454,526
6028,961,1,1,961,852,790,845,964
4015,352,1,1,352,692,634,755,732
27775,574,1,1,574,817,781,535,507
38879,907,0,1,799,519,356,997,907
25748,282,0,1,920,267,257,286,282
10406,259,1,1,259,306,721,569,752
46266,341,1,1,341,346,804,345,799
26867,982,1,1,982,390,629,231,942
8466,749,0,0,762,766,803,869,921
23736,704,0,0,675,992,931,941,983
22824,25,0,1,139,25,90,200,140
13380,911,1,1,911,848,802,937,925
16478,368,1,1,368,360,361,720,359
40218,129,0,1,188,129,74,53,35
14445,969,0,0,889,341,877,949,296
42225,493,0,0,466,459,615,487,619
20819,872,0,1,841,872,799,341,1000
6881,719,1,1,719,715,248,243,596
37325,133,1,1,133,110,125,208,70
35318,699,1,1,699,685,691,933,732
48628,799,0,1,782,977,569,799,291
56,267,1,1,267,962,266,271,563
7793,414,1,1,414,478,96,477,423
5254,589,0,1,312,505,747,589,884
2591,804,1,1,804,509,292,346,355
7269,52,1,1,52,81,205,120,28
19277,887,1,1,887,765,262,247,273
32127,799,0,0,891,928,842,984,370
16182,323,0,0,320,741,319,321,322
11647,994,0,1,702,994,575,667,718
47027,659,1,1,659,511,580,666,382
10955,652,0,0,653,992,532,461,462
24509,79,0,0,163,209,184,42,68
26534,986,0,0,566,776,736,805,506
12968,958,0,0,593,971,514,536,511
38480,488,1,1,488,485,487,479,483
40648,287,1,1,287,882,262,257,680
16028,856,1,1,856,294,849,292,527
42675,237,1,1,237,238,826,235,288
14015,961,1,1,961,969,853,911,943
43967,585,0,0,724,306,989,611,780
23366,888,1,1,888,950,749,921,928
8036,336,0,0,804,355,347,693,350
406,734,1,1,734,331,738,736,740
36867,847,1,1,847,825,787,837,818
37775,871,1,1,871,986,815,801,909
28879,926,0,0,866,250,722,777,724
48278,863,0,1,929,978,863,987,890
35748,861,0,1,702,596,721,861,681
32577,848,0,0,964,143,943,179,868
19627,503,1,1,503,577,780,363,367
48782,250,1,1,250,251,542,231,539
4916,966,1,1,966,296,909,297,759
5604,80,1,1,80,76,55,85,30
49890,379,0,0,934,376,371,587,531
29291,843,0,1,556,666,843,228,764
18935,646,1,1,646,642,893,602,645
7639,96,1,1,96,170,176,45,25
24159,898,0,1,921,599,898,762,584
26164,51,1,1,51,211,17,63,202
47477,811,1,1,811,319,730,838,806
11217,246,1,1,246,719,834,248,244
3103,680,1,1,680,596,682,681,690
